dep,date,reg,lib_dep,lib_reg,tx_pos,tx_incid,TO,R,hosp,rea,rad,dchosp,reg_rea,incid_hosp,incid_rea,incid_rad,incid_dchosp,reg_incid_rea,pos,pos_7j,cv_dose1
64,2020-03-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.029126213592233,,5,0,0,0,12,,,,,,,,
64,2020-03-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.029126213592233,,9,0,1,0,11,6,0,1,0,7,,,
64,2020-03-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.0364077669902913,,8,0,2,1,15,1,0,1,1,6,,,
64,2020-03-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.0776699029126214,,10,1,2,1,28,5,2,0,0,19,,,
64,2020-03-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.0995145631067961,,15,1,2,1,40,3,0,0,0,5,,,
64,2020-03-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.114077669902913,,19,1,5,1,47,7,0,3,0,13,,,
64,2020-03-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.16747572815534,,23,5,7,1,69,7,5,2,0,31,,,
64,2020-03-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.182038834951456,,32,7,8,3,75,13,3,1,2,23,,,
64,2020-03-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.233009708737864,,39,9,18,4,96,19,2,10,1,28,,,
64,2020-03-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.281553398058252,,48,11,21,5,116,16,3,3,1,27,,,
64,2020-03-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.308252427184466,,48,10,28,6,127,10,1,7,1,23,,,
64,2020-03-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.388349514563107,,52,13,32,6,160,9,4,4,0,35,,,
64,2020-03-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.441747572815534,,55,15,34,9,182,8,2,2,3,25,,,
64,2020-03-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.490291262135922,,72,26,37,10,202,17,8,3,1,32,,,
64,2020-04-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.521844660194175,,73,27,46,10,215,8,1,9,0,23,,,
64,2020-04-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.536407766990291,,74,29,62,12,221,19,4,16,2,19,,,
64,2020-04-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.546116504854369,,77,30,54,13,225,5,1,1,1,12,,,
64,2020-04-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.580097087378641,,80,29,65,13,239,14,1,11,0,11,,,
64,2020-04-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.589805825242718,,77,29,68,14,243,1,0,3,1,7,,,
64,2020-04-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.599514563106796,,85,27,69,15,247,10,0,1,1,11,,,
64,2020-04-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.589805825242718,,81,28,74,15,243,0,0,5,0,14,,,
64,2020-04-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.587378640776699,,88,28,79,14,242,13,2,5,1,18,,,
64,2020-04-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.58495145631068,,96,28,79,14,241,10,1,1,0,12,,,
64,2020-04-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.555825242718447,,97,28,86,16,229,10,1,9,2,13,,,
64,2020-04-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.640776699029126,,92,27,95,16,264,4,0,9,0,5,,,
64,2020-04-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.62378640776699,,93,26,96,18,257,4,0,1,2,4,,,
64,2020-04-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.628640776699029,,92,24,98,19,259,2,0,2,1,10,,,
64,2020-04-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.609223300970874,,92,23,98,20,251,1,0,1,1,5,,,
64,2020-04-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.572815533980583,,90,23,104,19,236,3,1,6,0,5,,,
64,2020-04-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.533980582524272,,86,21,112,18,220,4,0,8,0,2,,,
64,2020-04-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.492718446601942,,86,19,112,20,203,2,0,0,2,6,,,
64,2020-04-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.468446601941748,,79,13,124,20,193,5,0,12,0,5,,,
64,2020-04-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.475728155339806,,78,13,125,20,196,0,0,1,0,5,,,
64,2020-04-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.463592233009709,,79,13,126,20,191,2,0,1,0,4,,,
64,2020-04-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.441747572815534,,79,13,126,20,182,0,0,0,0,0,,,
64,2020-04-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.390776699029126,,77,12,130,20,161,2,0,4,0,3,,,
64,2020-04-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.378640776699029,,71,10,138,20,156,3,0,8,0,5,,,
64,2020-04-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.349514563106796,,71,9,139,20,144,1,1,1,0,3,,,
64,2020-04-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.322815533980583,,66,7,145,21,133,2,0,6,1,0,,,
64,2020-04-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.325242718446602,,64,6,147,22,134,1,0,2,1,3,,,
64,2020-04-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.310679611650485,,64,5,148,23,128,2,0,1,1,2,,,
64,2020-04-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.296116504854369,,63,5,149,23,126,3,0,7,2,2,,,
64,2020-04-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.283980582524272,,50,5,165,25,117,2,0,10,0,3,,,
64,2020-04-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.269417475728155,,49,4,166,25,111,0,0,1,0,2,,,
64,2020-05-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.269417475728155,,44,4,171,25,111,0,0,5,0,2,,,
64,2020-05-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.264563106796117,,44,4,171,25,109,0,0,0,0,0,,,
64,2020-05-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.264563106796117,,45,5,171,25,109,1,1,0,0,4,,,
64,2020-05-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.25,,46,5,171,25,103,1,0,0,0,3,,,
64,2020-05-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.247572815533981,,44,5,174,25,102,1,0,3,0,3,,,
64,2020-05-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.223300970873786,,38,4,179,25,92,0,0,5,0,0,,,
64,2020-05-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.20631067961165,,36,3,181,25,85,0,0,2,0,3,,,
64,2020-05-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.203883495145631,,36,3,182,25,84,1,0,1,0,1,,,
64,2020-05-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.20631067961165,,36,3,182,25,85,0,0,0,0,1,,,
64,2020-05-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.20631067961165,,35,3,183,25,85,0,0,1,0,1,,,
64,2020-05-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.203883495145631,,35,3,183,25,84,0,0,0,0,4,,,
64,2020-05-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.182038834951456,,35,3,183,25,75,0,0,1,0,0,,,
64,2020-05-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.52,0.29,0.177184466019417,,33,3,185,25,73,0,0,2,0,3,2,2,
64,2020-05-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.25,0.29,0.16504854368932,,32,3,185,26,68,0,0,0,1,0,0,2,
64,2020-05-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.21,2.2,0.160194174757282,,32,3,187,26,66,2,0,2,0,0,13,15,
64,2020-05-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.13,2.2,0.155339805825243,,32,3,187,26,64,0,0,0,0,0,0,15,
64,2020-05-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.09,2.2,0.152912621359223,,30,3,189,26,63,0,0,2,0,0,0,15,
64,2020-05-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.99,2.78,0.150485436893204,,30,3,189,26,62,0,0,0,0,1,4,19,
64,2020-05-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.87,3.22,0.155339805825243,,29,4,191,26,64,1,1,2,0,5,3,22,
64,2020-05-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.76,3.07,0.140776699029126,,28,4,192,26,58,0,0,1,0,0,1,21,
64,2020-05-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.88,3.07,0.135922330097087,,27,3,192,26,56,0,0,0,0,0,0,21,
64,2020-05-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.39,1.32,0.138349514563107,,26,3,193,26,57,0,0,1,0,2,1,9,
64,2020-05-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.39,1.32,0.135922330097087,,25,3,194,26,56,0,0,1,0,2,0,9,
64,2020-05-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.39,1.32,0.138349514563107,,24,3,195,26,57,0,0,1,0,1,0,9,
64,2020-05-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.37,1.17,0.131067961165049,,11,3,208,26,54,0,0,13,0,3,3,8,
64,2020-05-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.37,1.17,0.116504854368932,,10,2,208,27,48,0,0,0,1,1,3,8,
64,2020-05-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.53,1.61,0.111650485436893,,8,2,209,27,46,0,0,1,0,1,4,11,
64,2020-05-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.74,2.78,0.101941747572816,,7,2,210,27,42,0,0,1,0,1,8,19,
64,2020-05-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.7,2.78,0.0946601941747573,,7,2,211,27,39,1,0,1,0,1,1,19,
64,2020-05-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.81,3.22,0.0898058252427185,,8,2,211,27,37,1,0,0,0,0,3,22,
64,2020-05-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.81,3.22,0.0898058252427185,,9,2,211,27,37,1,0,0,0,1,0,22,
64,2020-06-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.81,2.78,0.087378640776699,,8,1,212,27,36,0,0,1,0,0,0,19,
64,2020-06-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.73,2.63,0.0776699029126214,,8,1,212,27,32,0,0,0,0,1,2,18,
64,2020-06-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.76,2.78,0.0679611650485437,,5,0,214,27,28,0,0,2,0,0,5,19,
64,2020-06-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.55,2.05,0.0703883495145631,,5,0,214,27,29,0,0,0,0,1,3,14,
64,2020-06-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.6,2.34,0.0655339805825243,,7,0,215,27,27,3,0,1,0,0,3,16,
64,2020-06-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.48,1.9,0.058252427184466,,7,0,215,27,24,0,0,0,0,0,0,13,
64,2020-06-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.48,1.9,0.058252427184466,,7,0,215,27,24,0,0,0,0,0,0,13,
64,2020-06-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.47,2.05,0.0509708737864078,,7,0,215,27,21,0,0,0,0,0,1,14,
64,2020-06-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.48,1.76,0.0461165048543689,,7,0,216,27,19,1,0,1,0,0,0,12,
64,2020-06-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.34,1.02,0.0461165048543689,,6,0,217,27,19,0,0,1,0,3,0,7,
64,2020-06-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.23,0.59,0.0436893203883495,,5,0,218,27,18,0,0,1,0,0,0,4,
64,2020-06-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.07,0.15,0.0436893203883495,0.55,5,0,218,27,18,0,0,0,0,0,0,1,
64,2020-06-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.08,0.15,0.0436893203883495,,4,0,219,27,18,0,0,1,0,0,0,1,
64,2020-06-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.07,0.15,0.0436893203883495,,4,0,219,27,18,0,0,0,0,0,0,1,
64,2020-06-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0,0,0.0436893203883495,0.54,4,0,219,27,18,0,0,0,0,0,0,0,
64,2020-06-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0,0,0.0412621359223301,,2,0,221,27,17,0,0,2,0,0,0,0,
64,2020-06-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0,0,0.0388349514563107,,1,0,222,27,16,0,0,1,0,0,0,0,
64,2020-06-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.14,0.29,0.0388349514563107,,1,0,222,27,16,0,0,0,0,0,2,2,
64,2020-06-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.21,0.44,0.0388349514563107,,1,0,222,27,16,0,0,0,0,0,1,3,
64,2020-06-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.21,0.44,0.0388349514563107,0.91,1,0,222,27,16,0,0,0,0,0,0,3,
64,2020-06-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.21,0.44,0.0388349514563107,,1,0,222,27,16,0,0,0,0,0,0,3,
64,2020-06-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.22,0.44,0.0339805825242718,,1,0,222,27,14,0,0,0,0,0,0,3,
64,2020-06-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.25,0.59,0.0339805825242718,1.05,1,0,222,27,14,0,0,0,0,0,1,4,
64,2020-06-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.21,0.59,0.0339805825242718,,1,0,222,27,14,0,0,0,0,0,0,4,
64,2020-06-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.1,0.29,0.0315533980582524,,1,0,222,27,13,0,0,0,0,0,0,2,
64,2020-06-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.1,0.29,0.029126213592233,,1,0,222,27,12,0,0,0,0,0,1,2,
64,2020-06-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.1,0.29,0.0242718446601942,0.94,0,0,223,27,10,0,0,1,0,0,0,2,
64,2020-06-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.2,0.59,0.0242718446601942,,0,0,223,27,10,0,0,0,0,0,2,4,
64,2020-06-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.19,0.59,0.029126213592233,,0,0,224,27,12,1,0,1,0,2,0,4,
64,2020-06-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.15,0.44,0.029126213592233,0.99,0,0,224,27,12,0,0,0,0,0,0,3,
64,2020-07-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.21,0.59,0.029126213592233,,0,0,224,27,12,0,0,0,0,0,1,4,
64,2020-07-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.19,0.59,0.0266990291262136,,0,0,224,27,11,0,0,0,0,0,0,4,
64,2020-07-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.36,1.17,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,5,8,
64,2020-07-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.36,1.17,0.0218446601941748,1.32,0,0,224,27,9,0,0,0,0,0,0,8,
64,2020-07-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.27,0.88,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,0,6,
64,2020-07-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.32,1.17,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,2,8,
64,2020-07-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.3,1.17,0.0218446601941748,1.2,0,0,224,27,9,0,0,0,0,0,0,8,
64,2020-07-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.37,1.46,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,3,10,
64,2020-07-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.34,1.46,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,0,10,
64,2020-07-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.16,0.73,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,0,5,
64,2020-07-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.19,0.88,0.0218446601941748,1.37,0,0,224,27,9,0,0,0,0,0,1,6,
64,2020-07-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.19,0.88,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,0,6,
64,2020-07-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.13,0.59,0.0218446601941748,,0,0,224,27,9,0,0,0,0,0,0,4,
64,2020-07-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.19,0.73,0.0218446601941748,0.97,0,0,224,27,9,0,0,0,0,0,1,5,
64,2020-07-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.11,0.44,0.0266990291262136,,0,0,224,27,11,0,0,0,0,2,1,3,
64,2020-07-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.15,0.59,0.0266990291262136,,0,0,224,27,11,0,0,0,0,1,1,4,
64,2020-07-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.18,0.73,0.0266990291262136,,0,0,224,27,11,0,0,0,0,0,1,5,
64,2020-07-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.18,0.73,0.0266990291262136,1.51,0,0,224,27,11,0,0,0,0,0,1,5,
64,2020-07-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.17,0.73,0.0266990291262136,,0,0,224,27,11,0,0,0,0,0,0,5,
64,2020-07-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.18,0.73,0.0388349514563107,,0,0,224,27,16,0,0,0,0,6,0,5,
64,2020-07-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.24,1.17,0.029126213592233,1.31,2,0,224,27,12,2,0,0,0,0,4,8,
64,2020-07-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.34,1.61,0.029126213592233,,2,0,224,27,12,0,0,0,0,0,4,11,
64,2020-07-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.3,1.46,0.0266990291262136,,2,0,224,27,11,0,0,0,0,0,0,10,
64,2020-07-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.4,1.9,0.0242718446601942,,2,0,224,27,10,0,0,0,0,0,4,13,
64,2020-07-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.37,1.76,0.0242718446601942,1.36,1,0,225,27,10,0,0,1,0,0,0,12,
64,2020-07-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.37,1.76,0.0242718446601942,,1,0,225,27,10,0,0,0,0,0,0,12,
64,2020-07-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.42,2.2,0.0218446601941748,,1,0,225,27,9,0,0,0,0,0,3,15,
64,2020-07-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.33,1.76,0.0218446601941748,1.11,0,0,226,27,9,0,0,1,0,0,1,12,
64,2020-07-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.27,1.46,0.0266990291262136,,0,0,226,27,11,0,0,0,0,2,2,10,
64,2020-07-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.32,1.76,0.0242718446601942,,0,0,227,27,10,1,0,1,0,0,2,12,
64,2020-07-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.24,1.46,0.0242718446601942,,0,0,227,27,10,0,0,0,0,0,2,10,
64,2020-08-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.31,1.9,0.0266990291262136,1.01,0,0,227,27,11,0,0,0,0,1,3,13,
64,2020-08-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.31,1.9,0.0266990291262136,,0,0,227,27,11,0,0,0,0,0,0,13,
64,2020-08-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.23,1.46,0.0266990291262136,,1,0,227,27,11,1,0,0,0,0,0,10,
64,2020-08-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.41,2.78,0.0194174757281553,1.08,1,0,227,27,8,0,0,0,0,0,10,19,
64,2020-08-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.44,3.22,0.0218446601941748,,1,0,227,27,9,0,0,0,0,1,5,22,
64,2020-08-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.58,4.98,0.0218446601941748,,1,0,227,27,9,0,0,0,0,0,14,34,
64,2020-08-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.75,6.44,0.0194174757281553,,1,0,227,27,8,0,0,0,0,0,12,44,
64,2020-08-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.73,6.44,0.0194174757281553,1.43,1,0,227,27,8,0,0,0,0,0,3,44,
64,2020-08-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.73,6.44,0.0194174757281553,,1,0,227,27,8,0,0,0,0,0,0,44,
64,2020-08-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.87,8.05,0.0218446601941748,,1,0,227,27,9,0,0,0,0,2,11,55,
64,2020-08-11,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",0.94,9.22,0.0266990291262136,1.62,2,0,228,27,11,2,0,1,0,2,18,63,
64,2020-08-12,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.04,10.54,0.0266990291262136,,3,0,228,27,11,1,0,0,0,1,14,72,
64,2020-08-13,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.2,12.3,0.0218446601941748,,4,0,228,27,9,1,0,0,0,1,26,84,
64,2020-08-14,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.3,14.34,0.0218446601941748,,4,0,229,27,9,1,0,1,0,0,26,98,
64,2020-08-15,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.34,14.2,0.0194174757281553,1.78,4,0,229,27,8,0,0,0,0,0,2,97,
64,2020-08-16,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.37,14.49,0.0194174757281553,,4,0,229,27,8,0,0,0,0,0,2,99,
64,2020-08-17,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.82,21.22,0.0218446601941748,,5,0,229,27,9,1,0,0,0,2,57,145,
64,2020-08-18,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.24,27.81,0.0194174757281553,2.22,4,0,230,27,8,0,0,1,0,0,63,190,
64,2020-08-19,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.36,31.76,0.0218446601941748,,4,1,230,27,9,0,1,0,0,2,41,217,
64,2020-08-20,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.44,35.57,0.0218446601941748,,3,1,231,27,9,0,0,1,0,0,52,243,
64,2020-08-21,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.34,36.89,0.0266990291262136,,3,1,231,27,11,0,0,0,0,3,35,252,
64,2020-08-22,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.35,39.08,0.029126213592233,2.01,3,1,231,27,12,0,0,0,0,1,17,267,
64,2020-08-23,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.34,38.94,0.029126213592233,,3,1,231,27,12,0,0,0,0,0,1,266,
64,2020-08-24,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.18,38.79,0.0339805825242718,,3,1,231,27,14,0,0,0,0,4,56,265,
64,2020-08-25,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.05,38.2,0.029126213592233,1.83,2,0,233,27,12,1,0,2,0,1,59,261,
64,2020-08-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.08,39.67,0.0266990291262136,,2,0,233,27,11,0,0,0,0,0,51,271,
64,2020-08-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",1.95,38.5,0.029126213592233,,1,0,234,27,12,0,0,1,0,2,44,263,
64,2020-08-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.1,42.3,0.0266990291262136,,3,0,234,27,11,2,0,0,0,1,61,289,
64,2020-08-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.09,42.45,0.0266990291262136,1.6,3,0,234,27,11,0,0,0,0,0,18,290,
64,2020-08-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.1,42.6,0.0266990291262136,,3,0,234,27,11,0,0,0,0,1,2,291,
64,2020-08-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.11,42.16,0.0266990291262136,,6,0,235,27,11,4,0,1,0,2,53,288,
64,2020-09-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.17,43.03,0.0315533980582524,1.46,7,1,235,27,13,1,1,0,0,4,65,294,
64,2020-09-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.32,46.11,0.0315533980582524,,6,1,237,28,13,2,0,2,1,1,72,315,
64,2020-09-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",2.72,52.99,0.0461165048543689,,6,2,238,28,19,1,1,1,0,6,91,362,
64,2020-09-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.06,60.6,0.0533980582524272,,7,2,238,28,22,1,0,0,0,4,113,414,
64,2020-09-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.24,65.14,0.058252427184466,1.3,7,2,238,28,24,0,0,0,0,2,49,445,
64,2020-09-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.25,65.28,0.058252427184466,,7,2,238,28,24,0,0,0,0,0,3,446,
64,2020-09-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.67,75.97,0.0655339805825243,,7,1,240,28,27,3,1,2,0,4,126,519,
64,2020-09-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",3.84,81.53,0.0679611650485437,1.13,6,1,241,28,28,0,0,1,0,7,103,557,
